video_id,channel_id,channel_name,duration_sec,category,video_url
lWgSI5lMfRc,UC6ste91HnrLSpgNIoQ12IjQ,Channel S,1269.0,Talk-show,https://www.youtube.com/watch?v=lWgSI5lMfRc
lboWXBaLwsQ,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,1213.0,Audio-book,https://www.youtube.com/watch?v=lboWXBaLwsQ
lj8dETBfRkI,UCxHoBXkY88Tb8z1Ssj6CWsQ,SOMOY TV,1860.0,Talk-show,https://www.youtube.com/watch?v=lj8dETBfRkI
lkjmI0ag3o8,UCjlqGztXLFoV8rV2SbOKLjQ,Rtv Entertainment,3143.0,Podcast,https://www.youtube.com/watch?v=lkjmI0ag3o8&list=PLJGCn5V1c05xEQ-YK6RPWUnTuEWBeLMG9&index=4
lmzFmEpkgbY,UCIO1zDtxhFjtXhQGuKafUmg,CD Choice,308.0,Music,https://www.youtube.com/watch?v=lmzFmEpkgbY
lqY0p4qqmi4,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2578.0,Audio-book,https://www.youtube.com/watch?v=lqY0p4qqmi4
luh-WgP7DsI,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2571.0,Audio-book,https://www.youtube.com/watch?v=luh-WgP7DsI
lzCIvRBVJZg,UCFM3gG5IHfogarxlKcIHCAg,Learn with Sumit,1042.0,Education,https://www.youtube.com/watch?v=lzCIvRBVJZg
m-gX3XLkfCc,UCfFE620nGIfYwa-8w-m7DIQ,Explore Edventures,3899.0,Podcast,https://www.youtube.com/watch?v=m-gX3XLkfCc
m14lMRea23k,UCJJBtUqjm-QjJ7Cvtz0yqbQ,2 Cents Podcast,5350.0,Podcast,https://youtu.be/m14lMRea23k?si=QHins-8rsB4N457Q
m4BzbRPqGgQ,UCHLqIOMPk20w-6cFgkA90jw,Channel 24,2378.0,Talk-show,https://www.youtube.com/watch?v=m4BzbRPqGgQ
m4ttj3sWXBc,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,3441.0,Audio-book,https://www.youtube.com/watch?v=m4ttj3sWXBc
m6AwVcAPZCY,UCXScA8j4CSiil4wWAUonUnw,MetroMan,1129.0,Vlog,https://www.youtube.com/watch?v=m6AwVcAPZCY
m7tmGMqVK1Y,UCTCYEq1JM1ejw7tkdFSndEg,10 Minute School,4133.0,Education,https://www.youtube.com/watch?v=m7tmGMqVK1Y
m8zJwNYSD24,UCMIXXHv3zCf72yFVCigsmmA,Butterfly Entertainment,8371.0,Movie,https://www.youtube.com/watch?v=m8zJwNYSD24
mACktVW_7kE,UC_YEeUix2bvVOuLxEUw2SnQ,Bangla Drama Club,1742.0,Natok,https://www.youtube.com/watch?v=mACktVW_7kE
mALH-_LbGYg,UCAz6rveBalVnE6qTmfQnvyQ,Channel i Tv,6379.0,Talk-show,https://www.youtube.com/watch?v=mALH-_LbGYg
mG7ByReadRE,UCrOUqyU99P-HZOS6bSCd96g,AudioKothon with RAJIA,4671.0,Audio-book,https://www.youtube.com/watch?v=mG7ByReadRE
mIN_pJYX-Dg,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH,2608.0,Cartoon,https://www.youtube.com/watch?v=mIN_pJYX-Dg
mLgr86tPHIA,UCykMzOpUnTBMsKP_BkjkHfQ,Sadman Sadik,1855.0,Podcast,https://www.youtube.com/watch?v=mLgr86tPHIA
mT6aEHPU9-g,UCDSr1O03HqPGQmQpukxeCPw,Bangla Audiobook,1551.0,Audio-book,https://www.youtube.com/watch?v=mT6aEHPU9-g
mUSIcmOHrHk,UCpdJCwHj6ITwFMIMalVUvYA,Salman Habib,3745.0,Music,https://youtu.be/mUSIcmOHrHk?si=s6AZ4x_JWQfMj0gL
mb1htWWVM5g,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,3063.0,Audio-book,https://www.youtube.com/watch?v=mb1htWWVM5g
mciEryGvUjg,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2938.0,Audio-book,https://www.youtube.com/watch?v=mciEryGvUjg
molTCR9I3ZM,UCDpEIP3QypY7lwxMUUiay6Q,Radio Foorti Podcast,6229.0,Podcast,https://www.youtube.com/watch?v=molTCR9I3ZM
mtyNfqpw8VE,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2931.0,Audio-book,https://www.youtube.com/watch?v=mtyNfqpw8VE
myfB3kyvPos,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,3065.0,Talk-show,https://www.youtube.com/watch?v=myfB3kyvPos
n-QJRVOi1ro,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,5207.0,Audio-book,https://www.youtube.com/watch?v=n-QJRVOi1ro
n1e0-BM_V1A,UCW3COBbaywr3UcwVtBcMp-Q,Channel Rupali HD,5485.0,Natok,https://www.youtube.com/watch?v=n1e0-BM_V1A&list=TLPQMzEwMTIwMjYaoIPyaJs79Q&index=75
n5V8OXpWT3A,UCYfTpKVP5YQ7t7p6_eJhSEQ,Shikho,536.0,Education,https://www.youtube.com/watch?v=n5V8OXpWT3A
nAkV9oOZaz0,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH,2578.0,Cartoon,https://www.youtube.com/watch?v=nAkV9oOZaz0
nAvtU0kQBnw,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,4126.0,Audio-book,https://www.youtube.com/watch?v=nAvtU0kQBnw
nEeIPMLjqtI,UCvoC1eVphUAe7a0m-uuoPbg,Bongo,5739.0,Movie,https://www.youtube.com/watch?v=nEeIPMLjqtI
nNGN0gj4Ifc,UCYNpaJBRngIbrLiUZnyYrog,Bangla Islamic Golpo,1117.0,Waz,https://www.youtube.com/watch?v=nNGN0gj4Ifc
nOSDWusDCYg,UCZxu0dMOx9JpYsWkyDwunAQ,Moner Jotno Phone-e,1132.0,Podcast,https://www.youtube.com/watch?v=nOSDWusDCYg
nVVHBPMHCm4,UCql6nzU1vRapqcL1OVj7pbQ,Mr. Mixer's World,2321.0,Vlog,https://www.youtube.com/watch?v=nVVHBPMHCm4
nXShmJpIJI4,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,6296.0,Audio-book,https://www.youtube.com/watch?v=nXShmJpIJI4
nZh6_trI1to,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,3464.0,Talk-show,https://www.youtube.com/watch?v=nZh6_trI1to
n_Itk6z82oM,UCmCCTsDl-eCKw91shC7ZmMw,Desh TV News,1906.0,Talk-show,https://www.youtube.com/watch?v=n_Itk6z82oM
n_gWUsVmAUg,UCNUFterLJ9vpFZZ0try7sLA,SOMOY TV Bulletin,2710.0,News,https://www.youtube.com/watch?v=n_gWUsVmAUg
n_vJyyhFBz0,UCZxu0dMOx9JpYsWkyDwunAQ,Moner Jotno Phone-e,789.0,Podcast,https://www.youtube.com/watch?v=n_vJyyhFBz0
n_yQakwAowo,UCA4y9g_GRdNrZLH_u5LLSdw,Banglavision Drama,1162.0,Natok,https://www.youtube.com/watch?v=n_yQakwAowo
ncFs3NDG4yA,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2621.0,Audio-book,https://www.youtube.com/watch?v=ncFs3NDG4yA
nhN761EMggo,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2560.0,Audio-book,https://www.youtube.com/watch?v=nhN761EMggo
nxpVllnaHnE,UCoDZmuYeq9k5UCFu7qYPkNA,Tafsir Mahfil Media,3129.0,Waz,https://www.youtube.com/watch?v=nxpVllnaHnE
nzr0qqh5MJQ,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,3118.0,Audio-book,https://www.youtube.com/watch?v=nzr0qqh5MJQ
o1p1EjlOVuI,UCpNi3ip_fJY3vLVdqWbTzzA,Laser Vision,5969.0,Natok,https://www.youtube.com/watch?v=o1p1EjlOVuI
o35AsEVtqVU,UCQE1lrNtxcz0Na4F0afHrPw,GaanBangla Podcast,445.0,Podcast,https://www.youtube.com/watch?v=o35AsEVtqVU
o3HQkivN6-0,UCgITSWqbk8lNnZ7qX9PEZFw,আয়না বিবি,6229.0,Music,https://www.youtube.com/watch?v=o3HQkivN6-0
o6-5hzMAzU8,UC4TirhUjxScWpuLyPQxph7w,Islamic Waz HD TV,3511.0,Waz,https://www.youtube.com/watch?v=o6-5hzMAzU8
o6oaez-H12U,UCkVA5o9E8er2kY5sm8ZJ9cw,BiggB Entertainment,2673.0,Natok,https://www.youtube.com/watch?v=o6oaez-H12U
oDRNoGJdphE,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,1954.0,Talk-show,https://www.youtube.com/watch?v=oDRNoGJdphE
oGL7L7hanmM,UCt0jtAMAKTbSsuj7O3nmxGQ,Araf Intisar Dipto,4543.0,Vlog,https://www.youtube.com/watch?v=oGL7L7hanmM
oI8FkkPwyD8,UCnM1bIVGUXUIgj-8pqtw1dw,Cine Recaps BD,2620.0,Movie,https://www.youtube.com/watch?v=oI8FkkPwyD8
oSDDQcNk-GQ,UCH4iIgUGEBwv_dtYE7d7c6Q,Sylheti Song,314.0,Music,https://www.youtube.com/watch?v=oSDDQcNk-GQ
oTHRaoI9O04,UCnNV-gK76uD4ivFup-07crQ,ACS Future School,2444.0,Education,https://www.youtube.com/watch?v=oTHRaoI9O04&list=PLsRCKEpC3AenGaRibT9ViBytZwBneHGnd&index=4
o_ZUTeakJiI,UCWFh6WA5EtY6iifRezDbVFw,Radio Din Raat 93.6fm,5955.0,Podcast,https://www.youtube.com/watch?v=o_ZUTeakJiI
oaZhuNs6hTk,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,3672.0,Audio-book,https://www.youtube.com/watch?v=oaZhuNs6hTk
ohxZUAiZl6Y,UCzUpRdOwrILcg6c6dKxPr0g,Amar Golpo,1682.0,Audio-book,https://www.youtube.com/watch?v=ohxZUAiZl6Y
oiKpJFKHwUI,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,2499.0,Audio-book,https://www.youtube.com/watch?v=oiKpJFKHwUI
osI5KfD7fNU,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2675.0,Audio-book,https://www.youtube.com/watch?v=osI5KfD7fNU
p-a37nHzsRQ,UCql6nzU1vRapqcL1OVj7pbQ,Mr. Mixer's World,2562.0,Vlog,https://www.youtube.com/watch?v=p-a37nHzsRQ
pAn3pH-DWpw,UCoVedw-zA-ENyN6ia3N5F7Q,StarZon Bangla,1316.0,Cartoon,https://www.youtube.com/watch?v=pAn3pH-DWpw
pEK347IIxWA,UCiCnPY--pbn5S8JkJdV2PbQ,Bengali Movies- Angel Digital,8416.0,Movie,https://www.youtube.com/watch?v=pEK347IIxWA
pFOyx8rnF9E,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,3040.0,Talk-show,https://www.youtube.com/watch?v=pFOyx8rnF9E
pJJATt1ic9s,UCiCnPY--pbn5S8JkJdV2PbQ,Bengali Movies- Angel Digital,5888.0,Movie,https://www.youtube.com/watch?v=pJJATt1ic9s
pJuHCyI1bHg,UCUbtdbJRpaXiUI_IlBOvPpA,Pinaki Bhattacharya,930.0,Political,https://www.youtube.com/watch?v=pJuHCyI1bHg
pLnHwu5Hjvc,UCWFh6WA5EtY6iifRezDbVFw,Rumman Rashid Khan,6797.0,Political,https://www.youtube.com/watch?v=pLnHwu5Hjvc
pNrZIuOQvhs,UC6ste91HnrLSpgNIoQ12IjQ,Channel S,2024.0,Talk-show,https://www.youtube.com/watch?v=pNrZIuOQvhs
pR3wzGR7a1s,UCxHoBXkY88Tb8z1Ssj6CWsQ,Jatiya Sangsad TV,302.0,Political,https://www.youtube.com/watch?v=pR3wzGR7a1s
pVj7i60fTss,UCR9-c_ryeb4OM_I3c3zUFYw,Bangladeshi Food Reviewer,2000.0,Vlog,https://www.youtube.com/watch?v=pVj7i60fTss
pWEylH5zV-0,UCUh7FWSUooPK7NFb9_G3GnQ,New Star House,485.0,Movie,https://www.youtube.com/watch?v=pWEylH5zV-0
pXl0bx2RrQw,UCFQjG6T8O0ZlccCF5c8rsxA,Waz Mahfil Bangla,2007.0,Waz,https://www.youtube.com/watch?v=pXl0bx2RrQw
pYr6-64Bp24,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,2182.0,Audio-book,https://www.youtube.com/watch?v=pYr6-64Bp24
p_Qb0LD2Pqs,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,1868.0,Audio-book,https://www.youtube.com/watch?v=p_Qb0LD2Pqs
pngO4Z3DLco,UCte_iwe2WaPS2lgMKPvAy8g,Tritiyo Matra,3149.0,Talk-show,https://www.youtube.com/watch?v=pngO4Z3DLco
ptQaki2wi5s,UCnvgKSKynoUIej3Eodb-17w,Sudeshna Chattopadhyay,1208.0,Talk-show,https://www.youtube.com/watch?v=ptQaki2wi5s
q3p6G6nLXOU,UCnNV-gK76uD4ivFup-07crQ,ACS Future School,3683.0,Education,https://www.youtube.com/watch?v=q3p6G6nLXOU&list=PLsRCKEpC3AenGaRibT9ViBytZwBneHGnd&index=12
q5XBsJotGOU,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,1674.0,Audio-book,https://www.youtube.com/watch?v=q5XBsJotGOU
q73DtFg8UR4,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,6891.0,Audio-book,https://www.youtube.com/watch?v=q73DtFg8UR4
qA3J_Xgbr1Y,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,4690.0,Audio-book,https://www.youtube.com/watch?v=qA3J_Xgbr1Y
qAJWWuzanJE,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,1576.0,Audio-book,https://www.youtube.com/watch?v=qAJWWuzanJE
qHtwjBtnUe8,UC9jsDC5iXnPBrRXAIGmbIQQ,Club 11 Entertainment,5708.0,Movie,https://www.youtube.com/watch?v=qHtwjBtnUe8
qLn_y2Svv_s,UClGbJpMriOVQd0eLdJJoUDQ,ATN Bangla Talk Show,1662.0,Talk-show,https://www.youtube.com/watch?v=qLn_y2Svv_s
qQa5nA_GGSw,UCAgSJWQR0kZRm4020_BPNpQ,Abdul Hamid Madani,2032.0,Waz,https://www.youtube.com/watch?v=qQa5nA_GGSw
qYtQWVGwCcQ,UCR9-c_ryeb4OM_I3c3zUFYw,Bangladeshi Food Reviewer,2702.0,Vlog,https://youtu.be/qYtQWVGwCcQ?si=Rj6NgTTHcKScwyyI
qa6Vrx-wJoQ,UCIIkOzwZIdLfHa4Q13dQrkw,DW Bangla,317.0,News,https://www.youtube.com/watch?v=qa6Vrx-wJoQ
qcMkD62HErQ,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,3193.0,Talk-show,https://www.youtube.com/watch?v=qcMkD62HErQ
qhUg9DHv8uA,UCGHTKTWtc3UGWPTVyU4OoCg,Sylheti Natok,2250.0,Natok,https://www.youtube.com/watch?v=qhUg9DHv8uA
qktmpIa65Vc,UCeNFssPnBfjYw7q6BAQdsuw,Adda with Rafsan,588.0,Podcast,https://www.youtube.com/watch?v=qktmpIa65Vc
qn_z8J00ngM,UC2t9imwIR7xlDfma3CmRKJQ,Towhid Hridoy,670.0,Commentary,https://www.youtube.com/watch?v=qn_z8J00ngM
qooQ7U3jMiA,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,2107.0,News,https://www.youtube.com/watch?v=qooQ7U3jMiA
qrC-U3SklOs,UChFYpBlY-nHelvEtoR42erw,SB Cinema Hall,8343.0,Movie,https://www.youtube.com/watch?v=qrC-U3SklOs
qwCbd1wpVP8,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,4139.0,Audio-book,https://www.youtube.com/watch?v=qwCbd1wpVP8
qz_3dsRzApk,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,2674.0,Audio-book,https://www.youtube.com/watch?v=qz_3dsRzApk
r4M-pwr8z7Y,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2597.0,Audio-book,https://www.youtube.com/watch?v=r4M-pwr8z7Y
r4QyAZT2D5I,UCQyKlrdETUrI2oW-ZyxPDWg,BK NEWS 24,1354.0,Talk-show,https://www.youtube.com/watch?v=r4QyAZT2D5I
r7_cEA_PS9g,UCeNFssPnBfjYw7q6BAQdsuw,WHAT A SHOW!,4489.0,Comedy / Satire,https://www.youtube.com/watch?v=r7_cEA_PS9g
r7_vJl5Gf2w,UCev6J20wHMhI_UaV4vteRJQ,Startup Bangladesh Podcast,567.0,Podcast,https://www.youtube.com/watch?v=r7_vJl5Gf2w
r9Z2dkcY0Gs,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2393.0,Audio-book,https://www.youtube.com/watch?v=r9Z2dkcY0Gs
rH9SDYep4Fw,UCoDZmuYeq9k5UCFu7qYPkNA,Tafsir Mahfil Media,2975.0,Waz,https://www.youtube.com/watch?v=rH9SDYep4Fw
rJgpoq_BmnM,UCBA6OI6vEDK13jfoiuX694A,Onnorokom Pathshala,3582.0,Education,https://www.youtube.com/watch?v=rJgpoq_BmnM
rMRgFReiJCo,UCGsYx2W3_qeK8b_1eoVqQ2g,Kino-Eye Films,6669.0,Movie,https://www.youtube.com/watch?v=rMRgFReiJCo
rMiJiktYzLI,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,2637.0,Talk-show,https://www.youtube.com/watch?v=rMiJiktYzLI
rRI8WE6Uwzo,UCLLN0KwYX6NGai9mxUnH1tg,CinemaxBD,2794.0,Movie,https://www.youtube.com/watch?v=rRI8WE6Uwzo
rWrobm2xR1k,UCsjSRfeVFmJcps2Bki1dRCw,Bangla Natok Short,710.0,Natok,https://www.youtube.com/watch?v=rWrobm2xR1k
rYec-xjGk7I,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,6152.0,Audio-book,https://www.youtube.com/watch?v=rYec-xjGk7I
rfhpQBQY8RY,UCWyc4DBhj0XoMoNisxVeXLQ,Arnob Ripon,1636.0,Talk-show,https://www.youtube.com/watch?v=rfhpQBQY8RY
rh7fqyOJrlw,UCIjLRyywnG8olYXAEVYGYgQ,Tawsif Mahbub,4324.0,Natok,https://www.youtube.com/watch?v=rh7fqyOJrlw
ri5T-1B6DpA,UCM_1fk-izt9tviCXZLdckQw,Dr. Zakir Naik Bangla,495.0,Waz,https://www.youtube.com/watch?v=ri5T-1B6DpA
rk1DVLgn9z8,UCbgcYEdMsuypG2NJ-znBp3w,ATN News,315.0,News,https://www.youtube.com/watch?v=rk1DVLgn9z8
rm_DOTqTJFY,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,1538.0,Audio-book,https://www.youtube.com/watch?v=rm_DOTqTJFY
rvhB0doL2OY,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,3844.0,Talk-show,https://www.youtube.com/watch?v=rvhB0doL2OY
rw6V6nnMfto,UCKRdwLxk_hBeiziMdNxDuoA,Eagle Bangla Natok,2865.0,Natok,https://www.youtube.com/watch?v=rw6V6nnMfto
ryCItujoJkc,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,1829.0,Audio-book,https://www.youtube.com/watch?v=ryCItujoJkc
s0b8BNqUcIQ,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,5116.0,Audio-book,https://www.youtube.com/watch?v=s0b8BNqUcIQ
sBLZ9r7QJFs,UCiCnPY--pbn5S8JkJdV2PbQ,Bengali Movies- Angel Digital,7854.0,Movie,https://www.youtube.com/watch?v=sBLZ9r7QJFs
sMbDwjAcSV0,UCs2cWnd7Sb1eXT-50oMOxlw,Jhankar Mahbub,1057.0,Education,https://www.youtube.com/watch?v=sMbDwjAcSV0
sT2010VoH0Q,UChFYpBlY-nHelvEtoR42erw,SB Cinema Hall,9451.0,Movie,https://www.youtube.com/watch?v=sT2010VoH0Q
sUsN6OmhVag,UCccHjrZ3Db_471nivPDiICQ,Tasneem Khalil,1008.0,News,https://www.youtube.com/watch?v=sUsN6OmhVag
s_OUzzoDSRE,UChRS6HyAZ5wrB9vZFXiKhuA,Abu Toha Adnan,2829.0,Waz,https://www.youtube.com/watch?v=s_OUzzoDSRE
s_oQ--9d-Ks,UCUvXoiDEKI8VZJrr58g4VAw,DBC NEWS,2731.0,News,https://www.youtube.com/watch?v=s_oQ--9d-Ks
s_xBLPC82h8,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,2518.0,Audio-book,https://www.youtube.com/watch?v=s_xBLPC82h8
sb6rxKOIBdU,UCyoNuLIIw4wtJ5zkSNwJoyQ,TOLLYWOOD BANGLA MOVIES,6524.0,Movie,https://www.youtube.com/watch?v=sb6rxKOIBdU
sdVzjwdysoM,UCacsYdKmnINOnu2Mp-nR05w,ржЖржУрзЯрж╛ржЬ | Bangla Audio Book,6222.0,Audio-book,https://www.youtube.com/watch?v=sdVzjwdysoM
se3OPYfKO_E,UCW5yX7_V4lBgyhAELf--cxA,SameerScane,5651.0,Podcast,https://youtu.be/se3OPYfKO_E?si=AhscM2k1sbaiqeM7
sgc1EaNQ0Kw,UC9jsDC5iXnPBrRXAIGmbIQQ,Chatgaiya Natok,2606.0,Natok,https://www.youtube.com/watch?v=sgc1EaNQ0Kw
shb1tjPShJs,UCfnsho2vo88kCffrMI0pFEw,Bluebell Films,2971.0,Natok,https://www.youtube.com/watch?v=shb1tjPShJs
slhp8WPW_aQ,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,2739.0,Audio-book,https://www.youtube.com/watch?v=slhp8WPW_aQ
stBEdR0gYB4,UCGC1W62EtTwIahkao6vrKuw,Natok Bazar,2452.0,Natok,https://www.youtube.com/watch?v=stBEdR0gYB4
svPVqobOtNw,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,5011.0,Audio-book,https://www.youtube.com/watch?v=svPVqobOtNw
svhpW9_mWIM,UCrOUqyU99P-HZOS6bSCd96g,AudioKothon with RAJIA,4638.0,Audio-book,https://www.youtube.com/watch?v=svhpW9_mWIM
sw7r-FgjAe0,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3296.0,Audio-book,https://www.youtube.com/watch?v=sw7r-FgjAe0
t2bVigL1bP4,UCeuvxGn6xJB-4KbRGJYwf0A,Dr. Mahbubur Rahman,953.0,Waz,https://www.youtube.com/watch?v=t2bVigL1bP4
t3CWnzMsXGs,UCbgcYEdMsuypG2NJ-znBp3w,ATN Bangla News,1697.0,Talk-show,https://www.youtube.com/watch?v=t3CWnzMsXGs
t8OjlQnuQyk,UCbgcYEdMsuypG2NJ-znBp3w,ATN Bangla News,7826.0,Talk-show,https://www.youtube.com/watch?v=t8OjlQnuQyk
tB7PM-FaQ3Y,UCNUFterLJ9vpFZZ0try7sLA,Somoy TV,4410.0,News,https://www.youtube.com/watch?v=tB7PM-FaQ3Y
tBN4DSQrGsM,UC2P5Fd5g41Gtdqf0Uzh8Qaw,Rtv News,3380.0,Talk-show,https://www.youtube.com/watch?v=tBN4DSQrGsM
tIsKNGOGwZo,UCv5UWV8TBa0rxWrXFO6h6oA,MILA ISLAM,1819.0,Comedy / Satire,https://www.youtube.com/watch?v=tIsKNGOGwZo
tLfnEB5CIEY,UCM_1fk-izt9tviCXZLdckQw,Dr. Zakir Naik Bangla,1164.0,Waz,https://www.youtube.com/watch?v=tLfnEB5CIEY
tM3RU6ixauc,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH,3203.0,Cartoon,https://www.youtube.com/watch?v=tM3RU6ixauc
tPR3o-_9_WU,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2729.0,Audio-book,https://www.youtube.com/watch?v=tPR3o-_9_WU
tQRYNC4inis,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,3383.0,Talk-show,https://www.youtube.com/watch?v=tQRYNC4inis
tWdcQp0uqqE,UCCc5ZPBcr9L8oqRhgOEF94Q,LBC Entertainment,3242.0,Natok,https://www.youtube.com/watch?v=tWdcQp0uqqE
tXoFxWK8pEc,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3478.0,Audio-book,https://www.youtube.com/watch?v=tXoFxWK8pEc
tlQJ6dcKdSU,UCs2cWnd7Sb1eXT-50oMOxlw,Jhankar Mahbub,1109.0,Education,https://www.youtube.com/watch?v=tlQJ6dcKdSU
tlS0EsFZGKY,UC18YiE-pd3fvvMbWbXxEm0Q,Risad Sharif,2918.0,Political,https://youtu.be/tlS0EsFZGKY?si=PTkTbrLIS57F1JQR
toz_4iYToRU,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2335.0,Audio-book,https://www.youtube.com/watch?v=toz_4iYToRU
tpGyNNFX6Zs,UCAx_EDlVRmRmo-MsmZi942A,Bangla AudioBook,1250.0,Audio-book,https://www.youtube.com/watch?v=tpGyNNFX6Zs
tsYqEVwQR3Q,UCw3Dzl3e7Em60UCuHeqVv8Q,Kobial,331.0,Music,https://www.youtube.com/watch?v=tsYqEVwQR3Q
tvTz0MHfGCE,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,3507.0,Talk-show,https://www.youtube.com/watch?v=tvTz0MHfGCE
tvvWT7GmKKU,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2787.0,Political,https://youtu.be/tvvWT7GmKKU?si=PbrWt-jhdOOzWbys
tz60w14JjRY,UCaMLrOdfkn2l9NJb09LGFgg,Jago Entertainment,2637.0,Natok,https://www.youtube.com/watch?v=tz60w14JjRY
u0H_9QAHrgk,UC2P5Fd5g41Gtdqf0Uzh8Qaw,Rtv News,5222.0,Talk-show,https://www.youtube.com/watch?v=u0H_9QAHrgk
u4EBdSoYxg0,UCuh6MagjsYqrinaUp48xVCQ,LEMON TART PRODUCTION,2923.0,Natok,https://www.youtube.com/watch?v=u4EBdSoYxg0
u6u3AD4aK_E,UCjar4HMbjkbSu1vN1jtKiyQ,Bangla TV News,1355.0,Talk-show,https://www.youtube.com/watch?v=u6u3AD4aK_E
u86utuBKnyQ,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,5396.0,Audio-book,https://www.youtube.com/watch?v=u86utuBKnyQ
u9maPdcUaDI,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,2266.0,Audio-book,https://www.youtube.com/watch?v=u9maPdcUaDI
uChsF11mVNc,UCdWm5NQGapwV3PHDhAB-VnA,Harekrishna sdd,3292.0,Music,https://www.youtube.com/watch?v=uChsF11mVNc
uE8oPFoi8vU,UCbgcYEdMsuypG2NJ-znBp3w,ATN Bangla News,1393.0,Talk-show,https://www.youtube.com/watch?v=uE8oPFoi8vU
uEUe415-r80,UCIjLRyywnG8olYXAEVYGYgQ,CMV,3512.0,Natok,https://www.youtube.com/watch?v=uEUe415-r80
uJTaV5lMUYI,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,5275.0,Audio-book,https://www.youtube.com/watch?v=uJTaV5lMUYI
uJ_OclsNDJg,UCccHjrZ3Db_471nivPDiICQ,Tasneem Khalil,458.0,News,https://www.youtube.com/watch?v=uJ_OclsNDJg
uJnzYPgL8zY,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,4123.0,Audio-book,https://www.youtube.com/watch?v=uJnzYPgL8zY
